transactionId,customerId,accountId,transactionType,amount,timestamp
11072,105,10001,withdrawal,321.64,Wed Oct 15 13:08:06 EDT 2014
11073,106,10002,deposit,214.48,Tue Apr 10 05:58:32 EDT 2018
11074,110,10000,deposit,421.68,Wed Nov 02 00:03:28 EDT 2016
11075,106,10000,deposit,345.54,Sun Apr 13 21:55:02 EDT 2014
11076,101,10001,withdrawal,228.16,Fri Mar 29 02:40:33 EDT 2013
11077,102,10002,deposit,955.06,Tue Jun 25 12:06:38 EDT 2013
11078,116,10002,deposit,581.11,Sat Jul 05 17:02:40 EDT 2014
11079,114,10001,withdrawal,549.57,Sat Feb 21 21:01:09 EST 2015
11080,102,10000,deposit,918.22,Sat Feb 10 23:47:53 EST 2018
11081,110,10001,deposit,639.75,Fri Jun 08 12:23:25 EDT 2012
11082,108,10000,deposit,568.23,Mon Sep 18 12:38:59 EDT 2017
11083,115,10002,withdrawal,115.65,Fri Dec 02 07:08:12 EST 2016
11084,112,10002,withdrawal,167.44,Sat Mar 24 16:12:58 EDT 2018
11085,103,10001,deposit,750.21,Sun Jul 21 13:54:21 EDT 2013
11086,100,10001,deposit,925.95,Fri Mar 11 02:20:45 EST 2016
11087,115,10002,withdrawal,459.70,Fri Nov 27 09:54:58 EST 2015
11088,114,10002,withdrawal,537.58,Mon Jan 04 02:53:58 EST 2016
11089,116,10001,deposit,158.00,Sun Jun 23 13:05:21 EDT 2013
11090,117,10001,withdrawal,172.14,Tue Sep 17 17:15:55 EDT 2013
11091,106,10000,withdrawal,551.30,Fri Sep 22 22:15:31 EDT 2017
11092,106,10001,withdrawal,373.65,Thu Jan 17 02:32:58 EST 2013
11093,112,10000,withdrawal,327.53,Mon Jul 24 01:20:02 EDT 2017
11094,103,10000,deposit,557.54,Thu Sep 14 22:03:18 EDT 2017
11095,101,10002,withdrawal,104.75,Wed Apr 12 17:19:47 EDT 2017
11096,110,10000,withdrawal,955.91,Mon Mar 26 08:05:24 EDT 2018
11097,100,10002,deposit,885.67,Mon Nov 11 06:05:12 EST 2013
11098,111,10002,withdrawal,567.26,Tue Sep 13 05:09:32 EDT 2016
11099,117,10002,deposit,369.81,Thu Jul 03 23:41:47 EDT 2014
11100,109,10000,deposit,239.77,Sat Jan 12 15:43:18 EST 2013
11101,112,10001,withdrawal,399.81,Tue May 08 23:12:29 EDT 2018
11102,101,10000,withdrawal,198.32,Sun May 25 12:25:24 EDT 2014
11103,115,10000,deposit,754.53,Thu Oct 26 19:31:13 EDT 2017
11104,117,10002,withdrawal,529.13,Fri Jul 21 02:44:06 EDT 2017
11105,112,10002,withdrawal,586.28,Thu Apr 19 18:52:22 EDT 2018
11106,111,10000,withdrawal,402.88,Thu Nov 22 15:00:38 EST 2018
11107,101,10001,deposit,783.36,Thu Apr 12 09:53:35 EDT 2018
11108,106,10001,withdrawal,904.99,Wed Feb 12 16:25:24 EST 2014
11109,115,10002,withdrawal,140.43,Fri Dec 12 16:56:41 EST 2014
11110,107,10000,deposit,822.92,Thu Sep 20 09:39:56 EDT 2012
11111,115,10000,deposit,868.98,Fri Jul 25 06:04:11 EDT 2014
11112,120,10002,deposit,417.06,Fri Oct 03 17:06:25 EDT 2014
11113,113,10000,deposit,109.05,Thu Jun 04 09:26:48 EDT 2015
11114,110,10000,deposit,477.92,Sat Jun 20 16:49:22 EDT 2015
11115,112,10000,deposit,100.84,Mon Aug 24 12:39:33 EDT 2015
11116,112,10000,withdrawal,267.23,Tue Jun 26 00:27:22 EDT 2012
11117,108,10002,deposit,118.31,Sun Sep 30 05:21:39 EDT 2018
11118,120,10000,withdrawal,764.03,Mon Dec 16 18:38:13 EST 2013
11119,102,10000,deposit,844.66,Wed Jun 12 11:03:32 EDT 2013
11120,116,10002,deposit,359.09,Thu Oct 15 07:42:07 EDT 2015
11121,115,10001,withdrawal,101.09,Sun Aug 31 16:29:41 EDT 2014
11122,116,10001,deposit,767.81,Wed Oct 14 21:48:01 EDT 2015
11123,119,10000,withdrawal,747.09,Wed Mar 22 17:05:25 EDT 2017
11124,119,10002,withdrawal,260.54,Fri Sep 25 04:27:59 EDT 2015
11125,101,10000,withdrawal,358.54,Mon Nov 26 06:27:46 EST 2012
11126,108,10001,deposit,292.26,Wed May 09 15:58:40 EDT 2018
11127,111,10000,deposit,664.99,Thu Aug 10 00:08:04 EDT 2017
11128,111,10001,withdrawal,962.09,Sun Jan 15 01:41:26 EST 2012
11129,107,10002,withdrawal,315.72,Fri Dec 28 05:10:00 EST 2018
11130,100,10000,deposit,893.67,Sun Oct 14 00:04:02 EDT 2018
11131,105,10001,withdrawal,886.32,Mon Apr 30 08:34:36 EDT 2012
11132,105,10001,withdrawal,691.05,Wed Oct 01 08:44:02 EDT 2014
11133,114,10002,deposit,856.47,Mon Nov 02 23:34:53 EST 2015
11134,115,10000,withdrawal,698.79,Wed Jul 03 22:49:35 EDT 2013
11135,120,10002,deposit,643.30,Sat Oct 29 18:19:59 EDT 2016
11136,111,10000,deposit,193.85,Thu May 24 08:59:43 EDT 2012
11137,106,10001,withdrawal,885.95,Mon Mar 07 05:29:53 EST 2016
11138,113,10000,deposit,213.66,Sat Jul 06 08:11:01 EDT 2013
11139,101,10002,withdrawal,265.40,Thu Apr 16 05:27:09 EDT 2015
11140,101,10000,deposit,862.95,Fri Jun 20 01:31:27 EDT 2014
11141,106,10000,withdrawal,861.09,Sun Oct 28 02:58:56 EDT 2012
11142,102,10002,withdrawal,656.75,Mon May 11 08:51:42 EDT 2015
11143,105,10002,deposit,248.11,Tue Jan 06 13:11:52 EST 2015
11144,116,10001,deposit,537.68,Sat May 04 08:25:24 EDT 2013
11145,118,10001,deposit,691.34,Tue May 30 12:29:06 EDT 2017
11146,112,10001,deposit,862.06,Sat Mar 23 11:04:57 EDT 2013
11147,115,10001,deposit,131.04,Sun Jan 06 10:00:48 EST 2013
11148,112,10001,withdrawal,493.58,Sun Oct 05 16:40:01 EDT 2014
11149,105,10000,withdrawal,505.45,Thu Mar 15 14:53:25 EDT 2018
11150,102,10001,deposit,416.33,Sun Apr 27 18:06:07 EDT 2014
11151,103,10000,withdrawal,506.63,Sat May 27 19:55:58 EDT 2017
11152,108,10001,withdrawal,312.43,Sun Mar 06 07:25:54 EST 2016
11153,119,10002,withdrawal,628.76,Wed May 30 01:25:31 EDT 2018
11154,114,10000,withdrawal,471.16,Sun Jun 17 01:18:02 EDT 2018
11155,113,10002,deposit,322.36,Sun Jun 29 01:50:16 EDT 2014
11156,100,10000,withdrawal,343.16,Thu Dec 13 20:36:24 EST 2018
11157,119,10002,deposit,559.78,Sat Mar 19 17:00:24 EDT 2016
11158,105,10000,withdrawal,773.33,Fri Jan 17 19:13:45 EST 2014
11159,108,10002,withdrawal,338.75,Sat Jun 14 21:01:39 EDT 2014
11160,100,10001,deposit,988.72,Sat Aug 20 03:07:49 EDT 2016
11161,103,10002,deposit,546.96,Wed Feb 26 00:33:37 EST 2014
11162,118,10001,withdrawal,273.45,Sun Dec 18 15:45:49 EST 2016
11163,111,10000,withdrawal,994.60,Tue May 10 23:48:20 EDT 2016
11164,103,10001,deposit,113.68,Sun Nov 20 07:50:29 EST 2016
11165,101,10002,withdrawal,247.52,Sat Dec 22 14:01:24 EST 2012
11166,107,10000,withdrawal,821.76,Mon Jan 19 11:04:09 EST 2015
11167,108,10000,deposit,350.99,Fri Mar 29 17:18:18 EDT 2013
11168,116,10001,deposit,290.71,Fri Jan 22 10:28:16 EST 2016
11169,114,10001,withdrawal,803.44,Sat Mar 22 17:39:34 EDT 2014
11170,113,10001,withdrawal,130.66,Sun Apr 21 07:03:48 EDT 2013
11171,100,10002,deposit,990.84,Sun Mar 29 03:58:15 EDT 2015
11172,105,10001,deposit,829.95,Wed Aug 29 11:53:23 EDT 2018
11173,115,10000,deposit,185.32,Wed Aug 23 04:11:35 EDT 2017
11174,103,10002,deposit,395.14,Fri Jan 09 01:16:05 EST 2015
11175,108,10000,deposit,819.15,Sun Dec 27 15:14:09 EST 2015
11176,100,10002,withdrawal,832.40,Sat Oct 05 19:46:10 EDT 2013
11177,101,10000,deposit,858.69,Sat Jun 18 01:20:30 EDT 2016
11178,109,10001,withdrawal,290.23,Tue Jul 31 14:32:15 EDT 2012
11179,104,10001,deposit,100.95,Tue Jan 03 06:13:37 EST 2017
11180,101,10001,deposit,558.80,Mon May 30 09:27:56 EDT 2016
11181,115,10002,deposit,555.42,Wed Nov 07 08:13:05 EST 2012
11182,106,10001,deposit,720.52,Fri Jan 04 16:36:14 EST 2013
11183,102,10002,deposit,218.25,Thu Feb 15 09:24:37 EST 2018
11184,106,10000,deposit,926.11,Fri Apr 12 14:00:39 EDT 2013
11185,114,10000,withdrawal,117.08,Mon Apr 13 05:10:39 EDT 2015
11186,108,10000,deposit,127.20,Fri Feb 09 13:40:49 EST 2018
11187,114,10000,deposit,668.50,Mon Jun 25 16:13:37 EDT 2012
11188,113,10002,withdrawal,732.86,Wed Nov 14 06:46:46 EST 2018
11189,115,10000,withdrawal,355.47,Sun Nov 03 10:28:14 EST 2013
11190,104,10000,deposit,787.25,Tue Oct 06 07:19:13 EDT 2015
11191,103,10000,withdrawal,943.67,Fri Mar 17 03:47:30 EDT 2017
11192,101,10002,withdrawal,298.35,Wed Feb 27 13:26:39 EST 2013
11193,114,10000,withdrawal,801.17,Tue Dec 10 04:37:13 EST 2013
11194,104,10002,withdrawal,229.37,Mon Oct 31 22:05:18 EDT 2016
11195,111,10000,withdrawal,364.07,Fri May 10 05:47:46 EDT 2013
11196,109,10000,deposit,195.61,Tue Jun 19 05:10:36 EDT 2012
11197,118,10001,deposit,640.08,Fri Jul 14 23:35:32 EDT 2017
11198,111,10002,deposit,962.00,Mon Dec 03 03:29:58 EST 2018
11199,111,10000,withdrawal,800.58,Sun Oct 12 19:09:04 EDT 2014
11200,100,10002,withdrawal,980.23,Thu May 19 03:40:56 EDT 2016
11201,116,10000,withdrawal,719.15,Fri Nov 14 22:49:55 EST 2014
11202,104,10002,deposit,239.45,Thu May 10 10:18:31 EDT 2018
11203,112,10000,withdrawal,370.20,Tue Jun 14 00:23:17 EDT 2016
11204,104,10001,deposit,345.88,Fri Jan 09 20:44:11 EST 2015
11205,111,10001,deposit,277.66,Mon Jun 06 17:20:05 EDT 2016
11206,108,10000,deposit,809.32,Mon Dec 21 20:53:25 EST 2015
11207,119,10002,withdrawal,537.81,Wed Mar 12 14:35:23 EDT 2014
11208,118,10002,deposit,913.98,Wed Sep 30 21:07:33 EDT 2015
11209,106,10001,deposit,315.50,Sat Feb 08 13:04:12 EST 2014
11210,118,10000,withdrawal,348.13,Thu Jan 18 15:36:28 EST 2018
11211,110,10001,withdrawal,983.09,Wed Nov 22 20:01:05 EST 2017
11212,113,10001,withdrawal,837.01,Wed Sep 26 13:29:26 EDT 2018
11213,109,10002,deposit,956.34,Tue Jan 05 21:57:25 EST 2016
11214,115,10002,deposit,497.16,Fri Dec 16 09:05:19 EST 2016
11215,104,10002,deposit,858.98,Tue Dec 30 06:11:49 EST 2014
11216,120,10002,deposit,864.29,Wed Apr 04 17:10:06 EDT 2012
11217,120,10000,withdrawal,934.67,Sat Nov 25 17:10:47 EST 2017
11218,117,10001,deposit,669.96,Wed Sep 24 14:35:54 EDT 2014
11219,101,10000,withdrawal,832.55,Fri Apr 19 16:03:34 EDT 2013
11220,118,10000,deposit,566.72,Wed Jul 16 10:45:29 EDT 2014
11221,112,10001,withdrawal,862.83,Thu Aug 08 13:23:26 EDT 2013
11222,120,10002,withdrawal,786.95,Wed Oct 17 13:11:48 EDT 2018
11223,120,10002,withdrawal,584.81,Sat Sep 26 23:21:40 EDT 2015
11224,120,10001,withdrawal,159.54,Fri Mar 04 21:54:38 EST 2016
11225,108,10001,deposit,155.75,Mon Feb 11 21:39:30 EST 2013
11226,108,10001,withdrawal,386.08,Sun Feb 14 21:18:27 EST 2016
11227,108,10001,deposit,678.66,Mon Jul 06 11:49:06 EDT 2015
11228,115,10000,withdrawal,730.90,Tue Jul 08 04:36:24 EDT 2014
11229,107,10001,withdrawal,492.03,Thu Feb 01 23:26:26 EST 2018
11230,119,10002,withdrawal,388.52,Tue Mar 07 03:09:00 EST 2017
11231,106,10000,withdrawal,408.44,Tue Jan 13 19:59:48 EST 2015
11232,100,10000,withdrawal,389.37,Fri Jun 19 00:38:16 EDT 2015
11233,105,10002,deposit,766.63,Fri Mar 11 20:21:15 EST 2016
11234,115,10002,withdrawal,474.69,Tue Jul 18 00:46:07 EDT 2017
11235,115,10000,withdrawal,233.31,Sun Jul 13 04:03:41 EDT 2014
11236,116,10002,deposit,380.13,Sun Jul 09 12:54:54 EDT 2017
11237,115,10002,deposit,935.07,Sat Nov 01 20:59:40 EDT 2014
11238,111,10000,withdrawal,590.05,Tue Aug 02 16:22:23 EDT 2016
11239,119,10002,withdrawal,922.38,Fri May 20 03:16:37 EDT 2016
11240,120,10000,deposit,863.33,Wed Jul 05 03:21:59 EDT 2017
11241,103,10002,withdrawal,994.26,Tue Apr 23 09:57:41 EDT 2013
11242,100,10001,withdrawal,160.05,Mon Aug 08 01:46:34 EDT 2016
11243,105,10000,deposit,912.38,Thu Dec 08 20:32:08 EST 2016
11244,119,10002,withdrawal,935.06,Wed Feb 26 15:24:42 EST 2014
11245,113,10000,deposit,613.40,Fri Jul 29 03:14:35 EDT 2016
11246,110,10002,withdrawal,501.38,Mon Nov 26 20:22:51 EST 2012
11247,110,10000,withdrawal,747.73,Fri Jun 13 21:10:52 EDT 2014
11248,101,10002,withdrawal,453.71,Thu Aug 23 20:21:28 EDT 2012
11249,103,10001,withdrawal,686.78,Mon Apr 13 22:58:57 EDT 2015
11250,114,10002,withdrawal,151.71,Fri May 15 18:11:39 EDT 2015
11251,102,10001,deposit,553.71,Sun Mar 09 08:24:19 EDT 2014
11252,112,10002,deposit,781.74,Wed Aug 19 10:43:40 EDT 2015
11253,103,10001,deposit,675.03,Sun Jul 05 01:22:41 EDT 2015
11254,108,10002,deposit,185.40,Sat May 19 12:17:14 EDT 2012
11255,119,10000,deposit,205.96,Thu Aug 18 04:08:53 EDT 2016
11256,120,10002,withdrawal,272.26,Fri Nov 16 18:07:16 EST 2018
11257,106,10000,deposit,688.23,Wed Nov 07 06:36:17 EST 2012
11258,110,10000,deposit,624.54,Sat Sep 30 22:52:17 EDT 2017
11259,114,10002,withdrawal,561.62,Tue Apr 09 08:26:31 EDT 2013
11260,116,10000,deposit,430.90,Wed Jan 15 00:30:31 EST 2014
11261,114,10000,deposit,434.85,Wed Feb 10 17:51:14 EST 2016
11262,118,10002,deposit,860.18,Sun Feb 26 04:00:44 EST 2012
11263,114,10000,withdrawal,745.89,Tue Jul 03 16:25:22 EDT 2012
11264,118,10002,deposit,744.70,Sun Jan 12 19:42:28 EST 2014
11265,100,10002,deposit,588.72,Mon Jul 09 05:14:15 EDT 2018
11266,118,10000,deposit,607.54,Fri Sep 25 12:49:40 EDT 2015
11267,113,10001,deposit,202.99,Fri Apr 06 19:39:27 EDT 2012
11268,117,10001,withdrawal,518.54,Mon Sep 08 09:14:12 EDT 2014
11269,103,10002,deposit,531.35,Fri Apr 15 22:00:59 EDT 2016
11270,117,10002,withdrawal,344.16,Wed Dec 07 21:38:28 EST 2016
11271,118,10001,withdrawal,816.70,Sun Mar 15 00:57:22 EDT 2015
11272,103,10001,withdrawal,542.68,Thu Nov 24 15:44:13 EST 2016
11273,109,10002,withdrawal,748.43,Thu Sep 06 00:39:40 EDT 2018
11274,114,10000,deposit,431.58,Tue Nov 01 02:34:07 EDT 2016
11275,100,10002,deposit,776.93,Tue May 05 08:42:01 EDT 2015
11276,113,10001,withdrawal,604.07,Fri Aug 26 00:54:02 EDT 2016
11277,105,10001,withdrawal,441.42,Thu Dec 19 16:20:39 EST 2013
11278,107,10000,deposit,958.41,Fri Aug 16 03:02:52 EDT 2013
11279,107,10000,withdrawal,736.13,Sun Dec 09 11:37:16 EST 2012
11280,103,10000,deposit,174.18,Mon Apr 16 20:44:27 EDT 2012
11281,120,10000,withdrawal,596.00,Sun Oct 25 20:49:58 EDT 2015
11282,119,10000,withdrawal,855.61,Sun Dec 16 02:40:21 EST 2018
11283,119,10000,withdrawal,304.73,Tue Jun 21 13:17:18 EDT 2016
11284,104,10000,deposit,782.63,Wed Jan 31 11:16:44 EST 2018
11285,101,10002,withdrawal,277.55,Fri Nov 18 23:41:25 EST 2016
11286,112,10001,deposit,509.22,Tue Dec 15 22:35:07 EST 2015
11287,109,10000,deposit,894.89,Thu Feb 22 16:55:24 EST 2018
11288,116,10000,withdrawal,630.98,Sun Dec 20 20:23:59 EST 2015
11289,116,10001,withdrawal,840.01,Tue Nov 25 00:12:56 EST 2014
11290,100,10002,withdrawal,368.24,Sun Jul 14 12:36:07 EDT 2013
11291,117,10002,withdrawal,231.96,Mon Feb 13 05:01:42 EST 2012
11292,103,10000,withdrawal,301.15,Mon Apr 30 00:57:27 EDT 2018
11293,112,10002,deposit,683.49,Fri Sep 02 04:04:55 EDT 2016
11294,108,10000,deposit,446.37,Sun Aug 14 15:29:42 EDT 2016
11295,116,10000,deposit,364.70,Thu Feb 13 09:14:06 EST 2014
11296,107,10000,withdrawal,684.32,Wed Jun 06 14:05:57 EDT 2018
11297,104,10002,withdrawal,237.43,Fri May 08 05:29:58 EDT 2015
11298,103,10001,withdrawal,630.71,Mon May 04 08:13:08 EDT 2015
11299,110,10000,withdrawal,912.75,Thu Jan 28 07:12:33 EST 2016
11300,119,10000,withdrawal,180.22,Tue Jun 21 15:05:37 EDT 2016
11301,119,10000,deposit,414.09,Wed Aug 01 13:18:58 EDT 2012
11302,119,10000,withdrawal,963.38,Mon Sep 18 14:10:31 EDT 2017
11303,119,10002,deposit,954.58,Fri Feb 24 11:42:12 EST 2017
11304,103,10000,withdrawal,967.70,Sat Aug 17 04:51:37 EDT 2013
11305,108,10000,deposit,915.68,Sun Jan 11 12:09:43 EST 2015
11306,113,10002,withdrawal,344.25,Sun Apr 09 23:29:08 EDT 2017
11307,116,10001,deposit,844.61,Sun Jan 12 19:52:04 EST 2014
11308,100,10001,withdrawal,738.86,Wed Dec 17 03:34:56 EST 2014
11309,116,10001,deposit,811.66,Tue Jan 28 03:40:07 EST 2014
11310,105,10000,withdrawal,341.66,Thu Jan 22 03:27:07 EST 2015
11311,111,10001,withdrawal,393.82,Sat Apr 05 11:02:49 EDT 2014
11312,112,10000,withdrawal,870.09,Sun Apr 09 01:19:02 EDT 2017
11313,103,10002,withdrawal,836.04,Sat Jan 11 21:41:08 EST 2014
11314,115,10002,deposit,813.39,Sun Oct 27 06:24:21 EDT 2013
11315,116,10001,withdrawal,590.64,Tue Mar 17 00:19:28 EDT 2015
11316,107,10000,withdrawal,265.74,Sun Apr 14 20:13:23 EDT 2013
11317,106,10001,withdrawal,231.51,Fri Oct 28 22:20:53 EDT 2016
11318,102,10002,deposit,446.90,Thu Apr 20 06:15:02 EDT 2017
11319,106,10001,deposit,502.56,Wed Apr 10 23:16:38 EDT 2013
11320,103,10001,deposit,265.87,Sun Jul 13 19:05:23 EDT 2014
11321,106,10002,withdrawal,172.80,Sun Dec 09 22:42:57 EST 2018
11322,112,10001,deposit,857.34,Sun Dec 03 20:39:33 EST 2017
11323,105,10002,withdrawal,124.76,Thu May 09 19:09:54 EDT 2013
11324,107,10000,deposit,123.54,Wed Aug 08 08:19:23 EDT 2012
11325,110,10000,withdrawal,434.77,Thu Feb 12 02:44:45 EST 2015
11326,104,10000,withdrawal,528.42,Thu Jun 27 02:18:48 EDT 2013
11327,108,10002,withdrawal,662.86,Wed May 30 02:36:03 EDT 2012
11328,117,10000,withdrawal,328.11,Tue Jan 19 23:39:21 EST 2016
11329,107,10000,deposit,866.24,Thu Jun 23 06:24:47 EDT 2016
11330,105,10000,deposit,189.79,Tue Jan 02 00:57:25 EST 2018
11331,108,10001,deposit,400.22,Fri Jun 20 17:55:25 EDT 2014
11332,108,10000,deposit,710.68,Thu Feb 16 03:08:26 EST 2012
11333,109,10000,withdrawal,590.92,Wed Jan 01 09:28:52 EST 2014
11334,103,10002,deposit,419.96,Fri Sep 07 21:48:44 EDT 2012
11335,115,10000,deposit,855.16,Wed Nov 12 10:19:29 EST 2014
11336,111,10002,withdrawal,980.98,Thu Sep 17 20:19:23 EDT 2015
11337,102,10002,deposit,271.15,Sun Mar 30 04:08:50 EDT 2014
11338,111,10001,deposit,366.40,Tue Nov 06 01:07:11 EST 2012
11339,111,10002,deposit,588.85,Tue Jan 31 05:29:12 EST 2012
11340,116,10001,deposit,410.90,Fri Apr 28 17:53:34 EDT 2017
11341,109,10000,deposit,311.46,Tue Apr 24 09:51:22 EDT 2018
11342,109,10002,deposit,348.49,Fri Oct 03 09:53:49 EDT 2014
11343,106,10000,deposit,152.29,Fri Oct 17 10:19:07 EDT 2014
11344,118,10000,withdrawal,727.49,Wed Dec 23 15:54:37 EST 2015
11345,105,10001,deposit,388.14,Mon Nov 25 09:57:07 EST 2013
11346,113,10002,withdrawal,812.34,Fri Jul 01 17:59:16 EDT 2016
11347,113,10001,deposit,955.44,Wed Sep 26 01:35:19 EDT 2012
11348,101,10002,deposit,342.55,Fri Oct 18 16:26:43 EDT 2013
11349,108,10002,deposit,782.32,Mon Sep 04 06:44:30 EDT 2017
11350,100,10001,withdrawal,360.92,Tue Jul 17 17:04:38 EDT 2012
11351,112,10001,withdrawal,838.29,Thu Mar 07 04:13:38 EST 2013
11352,100,10002,withdrawal,520.75,Sun May 05 14:11:39 EDT 2013
11353,107,10002,deposit,651.32,Fri Sep 09 22:42:17 EDT 2016
11354,112,10000,deposit,950.44,Thu Mar 12 17:29:06 EDT 2015
11355,105,10002,deposit,233.08,Wed Oct 05 09:25:00 EDT 2016
11356,120,10002,deposit,207.17,Tue Aug 08 17:15:50 EDT 2017
11357,101,10002,deposit,605.83,Wed Sep 26 20:20:58 EDT 2018
11358,114,10000,deposit,303.07,Wed Jan 21 07:44:06 EST 2015
11359,116,10002,withdrawal,815.13,Fri Aug 18 03:54:15 EDT 2017
11360,119,10000,deposit,635.77,Tue Feb 11 14:53:23 EST 2014
11361,103,10001,withdrawal,259.21,Mon Oct 03 04:46:55 EDT 2016
11362,118,10002,deposit,214.21,Wed May 25 05:54:20 EDT 2016
11363,110,10002,deposit,344.64,Tue May 10 12:17:33 EDT 2016
11364,100,10001,withdrawal,692.88,Sat May 03 23:38:22 EDT 2014
11365,114,10002,deposit,670.32,Sat Jan 19 11:29:58 EST 2013
11366,104,10002,withdrawal,251.53,Fri Jul 13 04:01:31 EDT 2018
11367,106,10002,deposit,212.73,Fri Dec 16 12:39:39 EST 2016
11368,115,10000,withdrawal,489.54,Mon Dec 17 20:26:18 EST 2012
11369,107,10002,withdrawal,148.17,Fri Aug 31 08:48:54 EDT 2018
11370,101,10001,withdrawal,618.99,Tue Oct 11 16:33:00 EDT 2016
11371,101,10002,deposit,362.20,Mon Dec 31 16:43:03 EST 2012
11372,102,10000,deposit,296.26,Fri Jul 28 18:26:04 EDT 2017
11373,106,10002,deposit,772.08,Mon Mar 20 02:50:17 EDT 2017
11374,117,10002,deposit,405.56,Sun Nov 10 15:12:11 EST 2013
11375,109,10002,withdrawal,847.83,Thu Mar 08 01:25:26 EST 2012
11376,118,10001,withdrawal,279.24,Fri Mar 21 03:51:30 EDT 2014
11377,102,10002,withdrawal,969.52,Sat Jun 11 07:34:11 EDT 2016
11378,108,10000,withdrawal,312.46,Sat May 14 01:59:23 EDT 2016
11379,120,10001,deposit,949.07,Thu Feb 20 01:57:21 EST 2014
11380,111,10002,withdrawal,809.38,Thu Sep 13 05:33:20 EDT 2012
11381,104,10002,deposit,641.35,Tue Sep 11 08:41:44 EDT 2018
11382,105,10002,withdrawal,496.46,Tue Aug 08 10:08:27 EDT 2017
11383,115,10001,withdrawal,663.77,Wed Jan 27 21:19:01 EST 2016
11384,105,10000,deposit,704.20,Tue Apr 12 01:02:50 EDT 2016
11385,111,10001,deposit,397.66,Sun May 28 13:12:13 EDT 2017
11386,103,10000,deposit,419.47,Thu Jun 20 17:04:08 EDT 2013
11387,109,10000,withdrawal,621.84,Mon Jan 02 12:46:22 EST 2017
11388,105,10002,deposit,749.51,Mon Apr 01 05:03:19 EDT 2013
11389,115,10001,deposit,452.10,Tue Jan 08 17:53:06 EST 2013
11390,119,10001,withdrawal,862.67,Sun Jan 06 09:58:17 EST 2013
11391,117,10002,withdrawal,238.96,Sat Feb 28 17:13:18 EST 2015
11392,109,10001,withdrawal,206.16,Tue Oct 01 08:56:55 EDT 2013
11393,117,10002,deposit,766.44,Thu Jul 23 04:15:42 EDT 2015
11394,102,10001,withdrawal,891.47,Wed Nov 25 03:42:51 EST 2015
11395,109,10000,withdrawal,975.04,Wed Dec 19 03:09:36 EST 2018
11396,103,10000,withdrawal,243.58,Tue Dec 05 04:17:01 EST 2017
11397,111,10002,deposit,200.60,Sun Nov 12 15:12:25 EST 2017
11398,115,10001,withdrawal,561.75,Sat Sep 06 12:43:39 EDT 2014
11399,103,10001,deposit,726.45,Mon Oct 23 15:05:34 EDT 2017
11400,103,10001,deposit,805.62,Mon Dec 12 23:57:53 EST 2016
11401,106,10000,deposit,453.97,Wed Dec 18 07:49:18 EST 2013
11402,112,10000,withdrawal,652.63,Tue Dec 13 07:10:26 EST 2016
11403,112,10002,withdrawal,863.17,Fri Aug 18 22:28:10 EDT 2017
11404,106,10002,deposit,335.07,Mon Jul 18 01:50:50 EDT 2016
11405,101,10000,withdrawal,995.46,Mon Jan 05 00:11:25 EST 2015
11406,117,10001,withdrawal,173.96,Sat Mar 25 01:13:30 EDT 2017
11407,105,10002,deposit,213.01,Wed Apr 04 16:01:46 EDT 2018
11408,112,10002,withdrawal,571.67,Tue Apr 18 13:50:52 EDT 2017
11409,103,10001,withdrawal,167.47,Fri Oct 23 02:29:47 EDT 2015
11410,104,10000,deposit,743.88,Tue Dec 30 03:10:39 EST 2014
11411,106,10002,deposit,802.34,Wed Feb 20 00:59:57 EST 2013
11412,104,10002,deposit,320.56,Sat Dec 03 17:57:04 EST 2016
11413,115,10002,withdrawal,796.90,Mon Jan 16 13:29:20 EST 2012
11414,105,10002,withdrawal,545.14,Tue Jul 18 03:39:49 EDT 2017
11415,104,10001,withdrawal,164.21,Fri Dec 02 13:46:43 EST 2016
11416,118,10001,deposit,980.28,Mon Mar 02 03:03:21 EST 2015
11417,103,10002,deposit,189.93,Mon Apr 23 04:30:15 EDT 2012
11418,116,10002,withdrawal,376.09,Fri Nov 30 07:16:44 EST 2012
11419,106,10000,withdrawal,861.18,Sun Feb 08 23:07:47 EST 2015
11420,103,10000,deposit,159.21,Mon Oct 31 11:59:43 EDT 2016
11421,106,10000,deposit,228.33,Fri Mar 03 05:15:42 EST 2017
11422,110,10002,deposit,381.42,Wed Jan 31 11:26:44 EST 2018
11423,120,10000,withdrawal,937.22,Sat Apr 16 06:24:56 EDT 2016
11424,112,10001,withdrawal,780.45,Mon Jun 30 11:46:58 EDT 2014
11425,103,10001,withdrawal,363.44,Thu Nov 16 21:40:31 EST 2017
11426,110,10000,deposit,940.09,Sat May 11 19:58:06 EDT 2013
11427,113,10002,deposit,416.48,Wed Feb 17 01:06:03 EST 2016
11428,111,10002,withdrawal,329.61,Wed Oct 17 23:36:03 EDT 2018
11429,117,10001,withdrawal,659.60,Mon Feb 11 03:21:29 EST 2013
11430,103,10002,withdrawal,205.24,Fri Dec 29 03:37:48 EST 2017
11431,104,10001,withdrawal,711.55,Thu Jan 04 20:10:52 EST 2018
11432,116,10002,withdrawal,739.54,Tue Feb 14 12:26:56 EST 2017
11433,109,10002,deposit,545.86,Wed Feb 19 11:21:57 EST 2014
11434,103,10002,withdrawal,185.55,Wed Nov 12 19:45:10 EST 2014
